cp:cannot stat ‘../../../../../../../cygdrive/r/MultiCoder_SOAP_4_DCTECH-MC01X_05-15-2016_17-00-00.wav’:No such file or directory,MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-29.9,7.1,-7.5
15_ME_musicD_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-29.6,2.0,-16.2
15_ME_musicD_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.8,2.6,-14.1
16_ME_fundingCreditC_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-29.2,3.4,-12.2
16_ME_fundingCreditC_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.4,4.0,-13.7
17_ME_segmentC_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-30.1,4.8,-9.5
17_ME_segmentC_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-30.9,4.7,-11.1
18_ME_musicE_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-31.7,5.5,-18.5
18_ME_musicE_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.7,3.7,-21.6
19_ME_newscast4_MultiCoder_SOAP_4_DCTECH-MC01X_05-10-2016_05-00-00.wav,20160510_me_hour1_feed1,-28.7,5.9,-12.1
19_ME_newscast4_MultiCoder_SOAP_1_DCTECH-MC01X_05-10-2016_06-00-00.wav,20160510_me_hour2_feed1,-29.1,6.4,-9.3
